poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
89249,1528,AtlasIntel,"","",AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,North Carolina,11/1/24,11/2/24,,"",,,,,215793,1310,lv,,lv,,11/2/24 20:40,"",https://projects.fivethirtyeight.com/polls/20241102_SwingStates_AtlasIntel.pdf,,,https://projects.fivethirtyeight.com/polls/20241102_SwingStates_AtlasIntel.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Robinson,30168,Mark Keith Robinson,41.0
89342,1102,Emerson,"960,1185",The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,North Carolina,10/30/24,11/2/24,,"",,,,,216226,860,lv,,lv,,11/4/24 09:19,"",https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,,https://docs.google.com/spreadsheets/d/1EKabXuEVK-kB6ke75u_PFdOJeR-jtJnX/edit?rtpof=true&sd=true&gid=1560238424#gid=1560238424,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Stein,30167,Joshua Harold Stein,51.6
89342,1102,Emerson,"960,1185",The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,North Carolina,10/30/24,11/2/24,,"",,,,,216226,860,lv,,lv,,11/4/24 09:19,"",https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,,https://docs.google.com/spreadsheets/d/1EKabXuEVK-kB6ke75u_PFdOJeR-jtJnX/edit?rtpof=true&sd=true&gid=1560238424#gid=1560238424,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Robinson,30168,Mark Keith Robinson,40.1
89297,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,New Hampshire,10/29/24,11/2/24,,"",,,,,216116,2814,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/833/,https://scholars.unh.edu/survey_center_polls/833/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1832&context=survey_center_polls,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Craig,31054,Joyce Craig,44.0
89297,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,New Hampshire,10/29/24,11/2/24,,"",,,,,216116,2814,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/833/,https://scholars.unh.edu/survey_center_polls/833/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1832&context=survey_center_polls,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Ayotte,31055,Kelly Ayotte,48.0
89297,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,New Hampshire,10/29/24,11/2/24,,"",,,,,216116,2814,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/833/,https://scholars.unh.edu/survey_center_polls/833/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1832&context=survey_center_polls,"",,,9542,2024,Governor,0,,11/5/24,general,false,false,,false,LIB,Villee,37466,Stephen Villee,1.0
89307,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,Vermont,10/29/24,11/2/24,,"",,,,,216117,1167,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/829/,https://scholars.unh.edu/survey_center_polls/829/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1828&context=survey_center_polls,"",,,9545,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Charlestin,37180,Esther Charlestin,26.0
89307,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,Vermont,10/29/24,11/2/24,,"",,,,,216117,1167,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/829/,https://scholars.unh.edu/survey_center_polls/829/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1828&context=survey_center_polls,"",,,9545,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Scott,36898,Phil Scott,65.0
89307,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,Vermont,10/29/24,11/2/24,,"",,,,,216117,1167,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/829/,https://scholars.unh.edu/survey_center_polls/829/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1828&context=survey_center_polls,"",,,9545,2024,Governor,0,,11/5/24,general,false,false,,false,OTH,Goodband,37275,June Goodband,1.0
89307,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,Vermont,10/29/24,11/2/24,,"",,,,,216117,1167,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/829/,https://scholars.unh.edu/survey_center_polls/829/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1828&context=survey_center_polls,"",,,9545,2024,Governor,0,,11/5/24,general,false,false,,false,IND,Mutino,37277,Eli Mutino,0.0
89307,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Probability Panel,10.0,Vermont,10/29/24,11/2/24,,"",,,,,216117,1167,lv,,lv,,11/3/24 16:22,"",https://scholars.unh.edu/survey_center_polls/829/,https://scholars.unh.edu/survey_center_polls/829/,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1828&context=survey_center_polls,"",,,9545,2024,Governor,0,,11/5/24,general,false,false,,false,IND,Hoyt,37276,Kevin Hoyt,2.0
89286,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/25/24,11/2/24,,"",,,,,215926,1010,rv,,rv,,11/3/24 09:30,"",https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Stein,30167,Joshua Harold Stein,56.0
89286,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/25/24,11/2/24,,"",,,,,215926,1010,rv,,rv,,11/3/24 09:30,"",https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Robinson,30168,Mark Keith Robinson,36.0
89286,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/25/24,11/2/24,,"",,,,,215927,1010,lv,,lv,,11/3/24 09:30,"",https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Stein,30167,Joshua Harold Stein,56.0
89286,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,North Carolina,10/25/24,11/2/24,,"",,,,,215927,1010,lv,,lv,,11/3/24 09:30,"",https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-north-carolina-poll-crosstabs.html,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Robinson,30168,Mark Keith Robinson,38.0
89287,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,10/29/24,11/1/24,,"",,,,,216013,1000,lv,,lv,,11/3/24 12:20,"",https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,,https://i.prcdn.co/img?file=38632024110300000000001001&page=7&scale=200&ticket=AJgwgn1rzc5p3iqcT0Ixv4Y%3D,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,NPP,González-Colón,34263,Jenniffer González-Colón,37.0
89287,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,10/29/24,11/1/24,,"",,,,,216013,1000,lv,,lv,,11/3/24 12:20,"",https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,,https://i.prcdn.co/img?file=38632024110300000000001001&page=7&scale=200&ticket=AJgwgn1rzc5p3iqcT0Ixv4Y%3D,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,PPD,Ortiz,34264,Jesús Manuel Ortiz,22.0
89287,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,10/29/24,11/1/24,,"",,,,,216013,1000,lv,,lv,,11/3/24 12:20,"",https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,,https://i.prcdn.co/img?file=38632024110300000000001001&page=7&scale=200&ticket=AJgwgn1rzc5p3iqcT0Ixv4Y%3D,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,PRI,Dalmau,37096,Juan Dalmau,29.0
89287,1602,El Nuevo Día/The Research Office,"","",El Nuevo Día/The Research Office,599,El Nuevo Día/The Research Office,1.7,-0.1,Face-to-Face,4.0,Puerto Rico,10/29/24,11/1/24,,"",,,,,216013,1000,lv,,lv,,11/3/24 12:20,"",https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,https://www.elnuevodia.com/noticias/politica/notas/si-las-elecciones-generales-fueran-hoy-quien-ganaria-la-gobernacion/,,https://i.prcdn.co/img?file=38632024110300000000001001&page=7&scale=200&ticket=AJgwgn1rzc5p3iqcT0Ixv4Y%3D,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,OTH,Jiménez,37097,Javier Jiménez,7.0
89227,1916,LIT Data,"","",LIT Data,884,LIT Data,,,,1.0,Puerto Rico,10/25/24,11/1/24,,"",,,,,215737,800,a,,a,,11/2/24 15:40,"",https://x.com/litdatapr/status/1852181461471736002,,https://x.com/litdatapr/status/1852181461471736002,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,NPP,González-Colón,34263,Jenniffer González-Colón,37.84
89227,1916,LIT Data,"","",LIT Data,884,LIT Data,,,,1.0,Puerto Rico,10/25/24,11/1/24,,"",,,,,215737,800,a,,a,,11/2/24 15:40,"",https://x.com/litdatapr/status/1852181461471736002,,https://x.com/litdatapr/status/1852181461471736002,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,PRI,Dalmau,37096,Juan Dalmau,36.03
89227,1916,LIT Data,"","",LIT Data,884,LIT Data,,,,1.0,Puerto Rico,10/25/24,11/1/24,,"",,,,,215737,800,a,,a,,11/2/24 15:40,"",https://x.com/litdatapr/status/1852181461471736002,,https://x.com/litdatapr/status/1852181461471736002,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,PPD,Ortiz,34264,Jesús Manuel Ortiz,16.22
89227,1916,LIT Data,"","",LIT Data,884,LIT Data,,,,1.0,Puerto Rico,10/25/24,11/1/24,,"",,,,,215737,800,a,,a,,11/2/24 15:40,"",https://x.com/litdatapr/status/1852181461471736002,,https://x.com/litdatapr/status/1852181461471736002,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,OTH,Jiménez,37097,Javier Jiménez,9.91
89264,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,North Carolina,10/23/24,11/1/24,,"",,,,,215925,1056,lv,,lv,,11/3/24 09:30,"",https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Stein,30167,Joshua Harold Stein,52.1
89264,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,North Carolina,10/23/24,11/1/24,,"",,,,,215925,1056,lv,,lv,,11/3/24 09:30,"",https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,,,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,REP,Robinson,30168,Mark Keith Robinson,35.9
89390,1550,Pasquines,"","",Pasquines,552,Pasquines,1.9,0.0,Online Opt-In Panel,1.5,Puerto Rico,10/21/24,11/1/24,,"",,,,,216601,,a,,a,,11/4/24 22:09,"",https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,NPP,González-Colón,34263,Jenniffer González-Colón,37.0
89390,1550,Pasquines,"","",Pasquines,552,Pasquines,1.9,0.0,Online Opt-In Panel,1.5,Puerto Rico,10/21/24,11/1/24,,"",,,,,216601,,a,,a,,11/4/24 22:09,"",https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,PRI,Dalmau,37096,Juan Dalmau,31.3
89390,1550,Pasquines,"","",Pasquines,552,Pasquines,1.9,0.0,Online Opt-In Panel,1.5,Puerto Rico,10/21/24,11/1/24,,"",,,,,216601,,a,,a,,11/4/24 22:09,"",https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,PPD,Ortiz,34264,Jesús Manuel Ortiz,23.4
89390,1550,Pasquines,"","",Pasquines,552,Pasquines,1.9,0.0,Online Opt-In Panel,1.5,Puerto Rico,10/21/24,11/1/24,,"",,,,,216601,,a,,a,,11/4/24 22:09,"",https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,OTH,Jiménez,37097,Javier Jiménez,6.7
89390,1550,Pasquines,"","",Pasquines,552,Pasquines,1.9,0.0,Online Opt-In Panel,1.5,Puerto Rico,10/21/24,11/1/24,,"",,,,,216601,,a,,a,,11/4/24 22:09,"",https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,https://pasquines.us/2024/11/04/jenniffer-gonzalez-colon-pablo-jose-hernandez-in-the-lead-of-puerto-ricos-gubernatorial-and-resident-commissioner-races/,,,"",,,9548,2024,Governor,0,,11/5/24,general,false,false,,false,OTH,Iturregui,37553,Javier Córdova Iturregui,0.6
89142,1528,AtlasIntel,"","",AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,North Carolina,10/30/24,10/31/24,,"",,,,,215171,1373,lv,,lv,,10/31/24 15:43,"",https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,"",,,9502,2024,Governor,0,,11/5/24,general,false,false,,false,DEM,Stein,30167,Joshua Harold Stein,51.5
