"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","politician_id","politician","yes","no","alternate_answers"
"65cb6eeb-1511-446f-aaa2-4e2af9aa6e31","b0b42ed9-f490-419e-942f-af97e2cda604","TIPP Insights","21b372b7-7437-4f00-b8fc-4b72a9950eef","League of American Workers","TIPP Insights",144,"TIPP Insights",,,"Nonprobability Panel",,"US","3/4/25","3/6/25",,,,"ec871995-2797-4aba-b7be-9fa5879f582c",1720,"rv",,"rv",,"3/10/25 23:59",,"https://tippinsights.com/league-of-american-workers-poll-march-2025/#google_vignette",,,,,,"REP",,"Donald Trump",43,48,9
"65f6bee7-9474-4273-a7c2-00d0cfce7552","4bc528cc-f55c-4f8b-8c90-adfe09f46c76","Morning Consult","","","Morning Consult",218,"Morning Consult",,,"Nonprobability Panel",,"US","3/7/25","3/9/25",,,,"31ff2031-a82c-423b-8674-8739ed825035",2219,"rv",,"rv",,"3/10/25 23:59",,"https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling",,,,,,,,"Donald Trump",49,49,2
"24ef976e-9ddf-4755-a3eb-c062735518e3","ae31ea8f-0d54-476d-ab98-61b258a0a986","RMG Research","62ca8b2a-418d-46f9-8c64-1f4a14ba3a80","Napolitan News Service","RMG Research",555,"RMG Research",,,"Nonprobability Panel",,"US","3/3/25","3/6/25",,,,"e4ac99da-677d-4ca7-9e66-486de306df18",2000,"rv",,"rv",,"3/7/25 23:59",,"https://napolitannews.org/posts/president-trump-job-approval-51-percent-approve-47-disapprove",,,,,,,,"Donald Trump",51,47,1
"5df2b1d4-d929-4e05-927f-636b85f62ae8","8e60f0a1-fca9-4c1b-9f94-84e1f57c4dc9","Trafalgar Group/InsiderAdvantage","","","Trafalgar Group/InsiderAdvantage",671,"Trafalgar Group/InsiderAdvantage",,,"IVR/Live Phone/Nonprobability Panel/Email",,"US","3/5/25","3/5/25",,,,"3823e6a7-3160-499d-9844-4623590b8c0f",800,"rv",,"rv",,"3/7/25 23:59",,"https://insideradvantage.com/insideradvantage-trafalgar-group-national-survey-trump-approval-post-zelensky-meeting-and-address-to-congress-remains-up-by-five-points/",,,,,,,,"Donald Trump",50,45,5
"507bf93c-0fbf-4738-a318-e7b1576a0e1f","4bc528cc-f55c-4f8b-8c90-adfe09f46c76","Morning Consult","","","Morning Consult",218,"Morning Consult",,,"Nonprobability Panel",,"US","2/27/25","3/5/25",,,,"9b4a86a3-d7af-46e9-9241-8f6ccf002ff1",,"a",,"a",,"3/6/25 23:59",,"https://pro.morningconsult.com/trackers/global-leader-approval",,,,,,,,"Donald Trump",48.74,44.66,6.6
"70e58f31-401d-4fbf-a58f-750037b7820c","12486d5d-2d75-4750-bbb9-529573b7d641","Blueprint Polling","","","Blueprint Polling",470,"Blueprint Polling",,,"",,"US","2/16/25","2/17/25",,,,"a7beb887-0378-45c6-9c78-4683cecb1155",1383,"rv",,"rv",,"3/6/25 13:59",,"https://blueprint-research.com/polling/trump-dems-moment-3-6/",,,,,,,,"Donald Trump",47,48,4
"7d628696-9336-4bec-9c5e-5c9657493182","72908461-a4cf-42da-9ef4-f4299cc7b9d8","Navigator Research","","","Navigator Research",413,"Global Strategy Group/GBAO (Navigator Research)",,,"",,"US","2/20/25","2/24/25",,,,"27185f90-a88d-47bc-a04a-b89c960af578",1000,"rv",,"rv",,"3/6/25 13:59",,"https://navigatorresearch.org/nearly-seven-in-ten-americans-are-now-hearing-at-least-some-negative-news-about-president-trump/",,,,,,,,"Donald Trump",48,49,3
"547f8cce-736f-4ba1-82d3-9a0abec6c8f9","95661596-a3e9-4299-a442-edc0b7422920","Ipsos","3dc40107-581b-4428-94a4-00d603640476","Reuters","Ipsos",154,"Ipsos",,,"Probability Panel",,"US","3/3/25","3/4/25",,,,"e7e08e81-f171-4a05-ae49-547cbaa0506e",1174,"a",,"a",,"3/5/25 23:59",,"https://www.ipsos.com/en-us/three-five-americans-say-cost-living-going-wrong-direction",,,,,,,,"Donald Trump",44,51,5
"0160b11c-10ef-465c-a48f-5801ad706d2c","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","0f896f70-9172-448b-8713-ec5d160d037b","Hoover Institution","YouGov",391,"YouGov",,,"",,"US","2/19/25","2/24/25",,,,"52c26cea-1a49-468a-9f6d-84b72a3e8e2e",1198,"rv",,"rv",,"3/5/25 13:59",,"https://www.hoover.org/news/new-poll-support-tariffs-higher-if-respondents-believe-foreigners-pay-tariffs",,,,,,,,"Donald Trump",49,44,7
"0160b11c-10ef-465c-a48f-5801ad706d2c","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","0f896f70-9172-448b-8713-ec5d160d037b","Hoover Institution","YouGov",391,"YouGov",,,"",,"US","2/19/25","2/24/25",,,,"6e3d6bde-90f1-4e9c-9aec-d9127fbf5fa5",1645,"a",,"a",,"3/5/25 13:59",,"https://www.hoover.org/news/new-poll-support-tariffs-higher-if-respondents-believe-foreigners-pay-tariffs",,,,,,,,"Donald Trump",47,42,11
"88f593f4-bfc3-499b-a431-4bba4fc5cdc4","de64cc10-6c30-4b6c-8359-cbb9c7070d25","OnMessage Inc.","050ed657-3d07-4367-9c96-eb82d806a5ef","Rescuing the American Dream","OnMessage Inc.",239,"OnMessage Inc.",,,"Live Phone",,"US","2/17/25","2/19/25",,,,"62bec11c-c6d8-4e46-8135-28287d4b381f",1000,"lv",,"lv",,"3/5/25 13:59",,"https://onmessageinc.com/wp-content/uploads/2025/03/National-Survey-RAD-Conference-3-25-RAD-conference-3-5-25.pdf",,,,,,,,"Donald Trump",50,49,
"8b7fe0ba-e2fe-44ec-9bcb-664c807b1ca2","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","146144a2-08d6-4c6b-b912-f067ed647252","Economist","YouGov",391,"YouGov",,,"Nonprobability Panel",,"US","3/1/25","3/4/25",,,,"d6816914-1ee0-4690-803c-a612cfb58d01",1491,"rv",,"rv",,"3/5/25 13:59",,"https://today.yougov.com/politics/articles/51740-tariffs-state-of-the-union-and-doge-march-1-4-2025-economistyougov-poll?_gl=1*olxdc5*_up*MQ..*_ga*MTMxMjMwMDY4MC4xNzQxOTA4NzQ1*_ga_X9VN3LD3NE*MTc0MTkwODc0My4xLjAuMTc0MTkwODc1MC4wLjAuMA..",,,,,,,,"Donald Trump",49,49,3
"8b7fe0ba-e2fe-44ec-9bcb-664c807b1ca2","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","146144a2-08d6-4c6b-b912-f067ed647252","Economist","YouGov",391,"YouGov",,,"Nonprobability Panel",,"US","3/1/25","3/4/25",,,,"f1b0f22a-d401-4495-a530-8e9637ee98b8",1638,"a",,"a",,"3/5/25 13:59",,"https://today.yougov.com/politics/articles/51740-tariffs-state-of-the-union-and-doge-march-1-4-2025-economistyougov-poll?_gl=1*olxdc5*_up*MQ..*_ga*MTMxMjMwMDY4MC4xNzQxOTA4NzQ1*_ga_X9VN3LD3NE*MTc0MTkwODc0My4xLjAuMTc0MTkwODc1MC4wLjAuMA..",,,,,,,,"Donald Trump",48,46,5
"3103b8a9-f44e-4e54-8475-2b76ebe48f27","c8eb5194-d7d3-4ae5-b7c1-e658491c0891","Civiqs","87d793e6-c25e-4c5d-a92a-31ab89ec5d80","Daily Kos","Civiqs",471,"Civiqs",,,"Nonprobability Panel",,"US","2/28/25","3/3/25",,,,"075a8b1e-04c0-49f3-a968-1b25e382607d",1031,"rv",,"rv",,"3/4/25 23:59",,"https://civiqs.com/reports/2025/03/04/report-americans-agree-russia-is-responsible-for-the-war",,,,,,"DEM",,"Donald Trump",48,52,0
"031fb954-89ee-4970-af08-7d985888796b","7485e3b7-8959-43d7-985f-95417076d068","Emerson College","","","Emerson College",88,"Emerson College",,,"Probability Panel/Email",,"US","3/2/25","3/3/25",,,,"cf9538e5-290d-453f-9d66-2b120edb388c",1000,"rv",,"rv",,"3/3/25 23:59",,"https://emersoncollegepolling.com/march-2025-national-poll/",,,,,,,,"Donald Trump",48,43.1,8.8
"617566e6-81c0-472a-a047-8bbe80364dfe","9268c8ab-c57b-43d1-8541-c6047caab802","John Zogby Strategies","","","John Zogby Strategies",583,"John Zogby Strategies",,,"Text-to-Web/Email",,"US","2/28/25","3/1/25",,,,"d1723331-8eeb-4a32-bf48-ed57f9006760",1001,"rv",,"rv",,"3/3/25 23:59",,"https://johnzogbystrategies.com/03-03-25-new-zogby-strategies-poll-on-trump-the-democrats-first-40-days/",,,,,,,,"Donald Trump",47.7,47.5,
"6f5e0540-dfcc-44c8-b66e-abcf39e11b95","a8db55ca-987d-4afd-83dc-e3f5f077682a","Marist College","5da73c82-ac8b-4f47-b3a3-0739b4ebf473,f8edb763-782f-494e-8ade-53d2909e28a1","NPR | PBS NewsHour","Marist College",183,"Marist College",,,"Text-to-Web/Live Phone/Nonprobability Panel",,"US","2/24/25","2/26/25",,,,"00cb7ad3-553c-4d84-a971-3d8823991a83",1533,"rv",,"rv",,"3/3/25 23:59",,"https://maristpoll.marist.edu/polls/the-state-of-the-union-march-2025/",,,,,,,,"Donald Trump",45,51,4
"6f5e0540-dfcc-44c8-b66e-abcf39e11b95","a8db55ca-987d-4afd-83dc-e3f5f077682a","Marist College","5da73c82-ac8b-4f47-b3a3-0739b4ebf473,f8edb763-782f-494e-8ade-53d2909e28a1","NPR | PBS NewsHour","Marist College",183,"Marist College",,,"Text-to-Web/Live Phone/Nonprobability Panel",,"US","2/24/25","2/26/25",,,,"35bbe0b5-eeeb-4e72-80a5-223822fb13ad",1694,"a",,"a",,"3/3/25 23:59",,"https://maristpoll.marist.edu/polls/the-state-of-the-union-march-2025/",,,,,,,,"Donald Trump",45,49,6
"70658a18-7591-460e-a927-96d0e8ec2cc5","530091d3-1f98-43b8-8b9f-4a2bff415234","The Bullfinch Group","74a1ac91-ee09-403c-9d07-a10f6437ae7f","Independent Center","The Bullfinch Group",692,"The Bullfinch Group",,,"",,"US","2/22/25","2/26/25",,,,"12983643-f3f0-41d8-b5c4-368b64894556",1200,"a",,"a",,"3/3/25 23:59",,"https://web.archive.org/web/20250306062812/https://projects.fivethirtyeight.com/polls/20250303_US_Bullfinch.pdf",,,,,,,,"Donald Trump",47,47,6
"70658a18-7591-460e-a927-96d0e8ec2cc5","530091d3-1f98-43b8-8b9f-4a2bff415234","The Bullfinch Group","74a1ac91-ee09-403c-9d07-a10f6437ae7f","Independent Center","The Bullfinch Group",692,"The Bullfinch Group",,,"",,"US","2/22/25","2/26/25",,,,"54e3e4f5-f3a0-4840-8c16-47c79f20d7cf",1000,"rv",,"rv",,"3/3/25 23:59",,"https://web.archive.org/web/20250306062812/https://projects.fivethirtyeight.com/polls/20250303_US_Bullfinch.pdf",,,,,,,,"Donald Trump",48,47,5
"b2370802-085d-48ea-9893-a6a98526b241","b0b42ed9-f490-419e-942f-af97e2cda604","TIPP Insights","e675f835-fdcd-4e92-b5ae-fc65092da4b7","Issues & Insights","TIPP Insights",144,"TIPP Insights",,,"Nonprobability Panel",,"US","2/26/25","2/28/25",,,,"d5857941-a1f1-4848-b688-2186e4fec79c",1434,"a",,"a",,"3/3/25 23:59",,"https://tippinsights.com/voters-still-view-trump-favorably-but-remain-worried-about-economy-inflation-i-i-tipp-poll/",,,,,,,,"Donald Trump",46,43,11
"b4b412e3-90a1-4c60-9b06-9fe5fa7a17b7","4bc528cc-f55c-4f8b-8c90-adfe09f46c76","Morning Consult","","","Morning Consult",218,"Morning Consult",,,"Nonprobability Panel",,"US","2/28/25","3/2/25",,,,"57ac9df7-5e66-4158-bb89-0f364e3776d0",2229,"rv",,"rv",,"3/3/25 23:59",,"https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling",,,,,,,,"Donald Trump",49,48,3
"50182a7b-d259-4a76-b350-8f08b0340f57","e2e08257-41fa-4956-ba29-b83cf7163c09","ActiVote","","","ActiVote",721,"ActiVote",,,"App Panel",,"US","2/1/25","2/28/25",,,,"ad5c6273-c522-4952-ba66-fda4cfb753ae",1760,"a",,"a",,"3/2/25 23:59",,"https://www.activote.net/trump-net-approval-down-to-1//",,,,,,,,"Donald Trump",49.5,48.8,1.7
"82f97eab-777c-48f9-ad51-aec716d22780","3be4d123-848b-430a-8168-689af60cefa2","CNN/SSRS","","","CNN/SSRS",844,"CNN",,,"Probability Panel",,"US","2/24/25","2/28/25",,,,"1b63f22f-98ff-4146-a5e0-19559e41ac80",,"rv",,"rv",,"3/2/25 23:59",,"https://www.cnn.com/2025/03/02/politics/poll-trump-negative-congress-address",,,,,,,,"Donald Trump",48,52,
"82f97eab-777c-48f9-ad51-aec716d22780","3be4d123-848b-430a-8168-689af60cefa2","CNN/SSRS","","","CNN/SSRS",844,"CNN",,,"Probability Panel",,"US","2/24/25","2/28/25",,,,"ebb335b0-a5ea-4a47-9c68-b08199b1535b",2212,"a",,"a",,"3/2/25 23:59",,"https://www.cnn.com/2025/03/02/politics/poll-trump-negative-congress-address",,,,,,,,"Donald Trump",48,52,
"b1619b07-e5aa-45a2-b4b5-315c96f94dc4","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","ca805caf-4575-43dd-b894-c0de3467b2fb","CBS News","YouGov",391,"YouGov",,,"Nonprobability Panel",,"US","2/26/25","2/28/25",,,,"ad950e3f-88e6-4dc3-afdb-4696bc452322",2311,"a",,"a",,"3/2/25 23:59",,"https://www.cbsnews.com/news/trump-elon-musk-government-workforce-cuts-opinion-poll-2025-03-02/",,,,,,,,"Donald Trump",51,49,
"92367353-e7a4-4cc0-9ead-49e1e9f813c8","ae31ea8f-0d54-476d-ab98-61b258a0a986","RMG Research","62ca8b2a-418d-46f9-8c64-1f4a14ba3a80","Napolitan News Service","RMG Research",555,"RMG Research",,,"Nonprobability Panel",,"US","2/24/25","2/28/25",,,,"5acaf63b-ddd3-490a-8918-e4efa48438cb",3000,"rv",,"rv",,"2/28/25 23:59",,"https://napolitannews.org/posts/president-trump-job-approval-53-percent-approve-45-disapprove",,,,,,,,"Donald Trump",53,45,2
"9d380032-380a-4317-b779-32721c5bcb70","6af9e17b-94e6-497a-bbe7-4cad3f67fd36","AtlasIntel","","","AtlasIntel",546,"AtlasIntel",,,"",,"US","2/24/25","2/27/25",,,,"3bec0e46-2fdf-4c76-8035-88f35d6b1b60",2849,"a",,"a",,"2/28/25 23:59",,"https://www.atlasintel.org/poll/usa-national-2025-02-28",,,,,,,,"Donald Trump",50.3,49.7,0.1
"4f7c4f7c-c0d5-4c82-a537-7ed698c5350b","642c8e51-c965-4a1b-b10d-1614d73cb18d","Quantus Insights","5fe9f56e-506d-49fe-acac-9894f9314a43","TrendingPolitics","Quantus Insights",859,"Quantus Insights",,,"Nonprobability Panel",,"US","2/24/25","2/26/25",,,,"48de9dc3-ed52-41a6-b517-b1422c3c7a4e",1000,"rv",,"rv",,"2/27/25 23:59",,"https://quantusinsights.org/f/national-survey-analyzing-trump%E2%80%99s-approval-and-voter-sentiment",,,,,,"REP",,"Donald Trump",51,45.2,3.8
"7304e7e2-e8b8-4c73-8b56-dc05298b85be","932da08a-7f8a-48e3-a92a-c443c039fbd1","Echelon Insights","081b7728-ea9b-4981-bced-4888c76f94bc","NetChoice","Echelon Insights",407,"Echelon Insights",,,"Nonprobability Panel",,"US","2/18/25","2/20/25",,,,"e704ae41-602e-405a-9c6f-ee76bb3da62f",1006,"lv",,"lv",,"2/27/25 23:59",,"https://netchoice.org/new-poll-79-of-voters-think-us-tech-companies-are-key-to-american-global-leadership/",,,,,,,,"Donald Trump",48,49,3
"eb12517f-b491-45de-8b0e-3e13792d5675","2df67459-2691-479a-8c87-f98549fe2429","J.L. Partners","c3aee16d-168b-4940-9cd9-e599de894f92","DailyMail.com","J.L. Partners",619,"J.L. Partners",,,"",,"US","2/24/25","2/25/25",,,,"229816ce-19a6-4fde-8176-82b20943fcb0",1001,"rv",,"rv",,"2/27/25 23:59",,"https://jlpartners.com/doge-poll",,,,,,,,"Donald Trump",45,39,18
"bab1c01f-07f1-48ee-b596-5cb0a88dd3fc","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","146144a2-08d6-4c6b-b912-f067ed647252","Economist","YouGov",391,"YouGov",,,"Nonprobability Panel",,"US","2/23/25","2/25/25",,,,"6518cdf6-22ee-492e-a7bb-dcdc6c35d34b",1444,"rv",,"rv",,"2/26/25 23:59",,"https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_1q7T4HA.pdf",,,,,,,,"Donald Trump",48,47,5
"bab1c01f-07f1-48ee-b596-5cb0a88dd3fc","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","146144a2-08d6-4c6b-b912-f067ed647252","Economist","YouGov",391,"YouGov",,,"Nonprobability Panel",,"US","2/23/25","2/25/25",,,,"f1c037ab-c4b3-4f47-a27d-0c718a1ff6d1",1604,"a",,"a",,"2/26/25 23:59",,"https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_1q7T4HA.pdf",,,,,,,,"Donald Trump",48,45,7
"0602510d-0ce7-48dd-9a99-e8887638b4b5","4bc528cc-f55c-4f8b-8c90-adfe09f46c76","Morning Consult","","","Morning Consult",218,"Morning Consult",,,"Nonprobability Panel",,"US","2/21/25","2/24/25",,,,"19fdfb87-9e34-413f-8eab-f7eda9fb114e",,"rv",,"rv",,"2/25/25 23:59",,"https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling",,,,,,,,"Donald Trump",50,47,
"1e437e4c-3899-4d14-af91-79cb8d45ce7a","59ef5d62-c6ba-41a3-b2cd-24b8543e62b9","YouGov","3db1b2d5-4e13-469d-a63a-923a9ebee87e","Elon University","YouGov",391,"YouGov",,,"Nonprobability Panel",,"US","2/6/25","2/11/25",,,,"03f110df-ff71-434d-b337-111a74b46a07",1000,"a",,"a",,"2/25/25 23:59",,"https://eloncdn.blob.core.windows.net/eu3/sites/819/2025/02/Elon-University-Poll-topline-2-25-25.pdf",,,,,,,,"Donald Trump",45,41,14
"2985d2d6-c74d-4278-b167-4967277f8166","95661596-a3e9-4299-a442-edc0b7422920","Ipsos","3dc40107-581b-4428-94a4-00d603640476","Reuters","Ipsos",154,"Ipsos",,,"Probability Panel",,"US","2/21/25","2/23/25",,,,"33eae1e0-5687-4b02-91af-a9334ad07a0f",1029,"a",,"a",,"2/25/25 23:59",,"https://www.ipsos.com/en-us/ipsos-core-political-survey-presidential-approval-tracker-february-2025",,,,,,,,"Donald Trump",44,50,6
